seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENTREZID	SYMBOL	GENENAME
1	1778662	1779273	612	*	Promoter (<=1kb)	1	1751232	1778790	27559	2	ENSG00000008130	ENST00000341991	0	65220	NADK	NAD kinase
1	1918921	1919780	860	*	Promoter (<=1kb)	1	1917591	1919279	1689	2	ENSG00000178821	ENST00000310991	0	339456	TMEM52	transmembrane protein 52
1	2133023	2133704	682	*	Promoter (<=1kb)	1	2133638	2148924	15287	1	ENSG00000067606	ENST00000471018	0	5590	PRKCZ	protein kinase C zeta
1	2135417	2135976	560	*	Promoter (<=1kb)	1	2135262	2150865	15604	1	ENSG00000067606	ENST00000419838	155	5590	PRKCZ	protein kinase C zeta
1	2140050	2140405	356	*	Intron (ENST00000378567/ENSG00000067606, intron 5 of 17)	1	2144451	2185395	40945	1	ENSG00000067606	ENST00000479263	-4046	5590	PRKCZ	protein kinase C zeta
1	2194787	2195471	685	*	Promoter (<=1kb)	1	2184478	2194775	10298	2	ENSG00000162585	ENST00000414253	-12	199990	FAAP20	FA core complex associated protein 20
1	2208384	2208831	448	*	Promoter (<=1kb)	1	2184464	2207733	23270	2	ENSG00000162585	ENST00000469733	-651	199990	FAAP20	FA core complex associated protein 20
1	2290627	2290997	371	*	Intron (ENST00000704337/ENSG00000157933, intron 1 of 3)	1	2303646	2304368	723	1	ENSG00000157933	ENST00000507179	-12649	6497	SKI	SKI proto-oncogene
1	2391453	2391896	444	*	Promoter (<=1kb)	1	2321253	2391554	70302	2	ENSG00000116151	ENST00000378531	0	79906	MORN1	MORN repeat containing 1
1	3504133	3504530	398	*	Intron (ENST00000356575/ENSG00000162591, intron 17 of 36)	1	3490925	3496717	5793	2	ENSG00000162591	ENST00000491842	-7416	1953	MEGF6	multiple EGF like domains 6
1	3542822	3543939	1118	*	Intron (ENST00000356575/ENSG00000162591, intron 4 of 36)	1	3489920	3531448	41529	2	ENSG00000162591	ENST00000294599	-11374	1953	MEGF6	multiple EGF like domains 6
1	3624695	3624987	293	*	Promoter (<=1kb)	1	3622857	3624786	1930	2	ENSG00000238260	ENST00000687047	0	NA	NA	NA
1	3649972	3650215	244	*	Promoter (<=1kb)	1	3630767	3650058	19292	2	ENSG00000116213	ENST00000378322	0	49856	WRAP73	WD repeat containing, antisense to TP73
1	3668853	3669122	270	*	Promoter (<=1kb)	1	3669034	3736201	67168	1	ENSG00000078900	ENST00000713570	0	7161	TP73	tumor protein p73
1	3708950	3709230	281	*	Intron (ENST00000378295/ENSG00000078900, intron 4 of 13)	1	3712200	3714298	2099	2	ENSG00000235131	ENST00000416554	5068	117134600	TP73-AS2	TP73 antisense RNA 2
1	3796415	3796713	299	*	Promoter (<=1kb)	1	3778559	3796498	17940	2	ENSG00000130764	ENST00000378251	0	57470	LRRC47	leucine rich repeat containing 47
1	3856920	3857902	983	*	Promoter (<=1kb)	1	3812086	3857211	45126	2	ENSG00000116198	ENST00000378230	0	9731	CEP104	centrosomal protein 104
1	3900025	3901548	1524	*	Promoter (<=1kb)	1	3889125	3900247	11123	2	ENSG00000198912	ENST00000486765	0	339448	C1orf174	chromosome 1 open reading frame 174
1	5992162	5992769	608	*	Promoter (<=1kb)	1	5992262	6101193	108932	1	ENSG00000069424	ENST00000378097	0	8514	KCNAB2	potassium voltage-gated channel subfamily A regulatory beta subunit 2
1	6025868	6026409	542	*	Promoter (<=1kb)	1	6026163	6101178	75016	1	ENSG00000069424	ENST00000352527	0	8514	KCNAB2	potassium voltage-gated channel subfamily A regulatory beta subunit 2
1	6157767	6158165	399	*	Intron (ENST00000262450/ENSG00000116254, intron 3 of 41)	1	6105081	6144104	39024	2	ENSG00000116254	ENST00000462991	-13663	26038	CHD5	chromodomain helicase DNA binding protein 5
1	6199502	6199827	326	*	Promoter (<=1kb)	1	6185020	6199595	14576	2	ENSG00000116251	ENST00000234875	0	6146	RPL22	ribosomal protein L22
1	6205953	6206391	439	*	Promoter (<=1kb)	1	6206119	6221299	15181	1	ENSG00000158286	ENST00000377939	0	388591	RNF207	ring finger protein 207
1	6220297	6220640	344	*	Promoter (2-3kb)	1	6221898	6223502	1605	2	ENSG00000116237	ENST00000495791	2862	23463	ICMT	isoprenylcysteine carboxyl methyltransferase
1	6423360	6423719	360	*	Promoter (<=1kb)	1	6412418	6424670	12253	2	ENSG00000069812	ENST00000377837	951	54626	HES2	hes family bHLH transcription factor 2
1	6579773	6580098	326	*	Promoter (<=1kb)	1	6579994	6589280	9287	1	ENSG00000204859	ENST00000377674	0	3104	ZBTB48	zinc finger and BTB domain containing 48
1	6601009	6601833	825	*	Promoter (1-2kb)	1	6590724	6602869	12146	2	ENSG00000162413	ENST00000377658	1036	9903	KLHL21	kelch like family member 21
1	6602804	6603159	356	*	Promoter (<=1kb)	1	6590724	6602869	12146	2	ENSG00000162413	ENST00000377658	0	9903	KLHL21	kelch like family member 21
1	6613414	6613808	395	*	Promoter (<=1kb)	1	6613731	6624030	10300	1	ENSG00000116273	ENST00000377648	0	148479	PHF13	PHD finger protein 13
1	6784462	6785487	1026	*	Promoter (<=1kb)	1	6785454	6872053	86600	1	ENSG00000171735	ENST00000490738	0	23261	CAMTA1	calmodulin binding transcription activator 1
1	7783839	7784273	435	*	Promoter (<=1kb)	1	7784291	7845177	60887	1	ENSG00000049246	ENST00000377532	-18	8863	PER3	period circadian regulator 3
1	7953989	7954412	424	*	Promoter (<=1kb)	1	7954291	7985052	30762	1	ENSG00000116288	ENST00000493373	0	11315	PARK7	Parkinsonism associated deglycase
1	7961134	7961997	864	*	Promoter (<=1kb)	1	7961663	7971048	9386	1	ENSG00000116288	ENST00000460192	0	11315	PARK7	Parkinsonism associated deglycase
1	8075477	8075956	480	*	Intron (ENST00000445300/ENSG00000238290, intron 2 of 2)	1	8057245	8058463	1219	2	ENSG00000232848	ENST00000399343	-17014	NA	NA	NA
1	8097452	8097730	279	*	Intron (ENST00000445300/ENSG00000238290, intron 2 of 2)	1	8057245	8058463	1219	2	ENSG00000232848	ENST00000399343	-38989	NA	NA	NA
1	8182174	8182910	737	*	Distal Intergenic	1	8189824	8192770	2947	1	ENSG00000229305	ENST00000453364	-6914	100129776	LOC100129776	eukaryotic translation initiation factor 2 subunit gamma pseudogene
1	8257422	8257875	454	*	Distal Intergenic	1	8292157	8292263	107	2	ENSG00000251977	ENST00000516168	34388	106480004	RNU6-991P	RNA, U6 small nuclear 991, pseudogene
1	8626536	8626810	275	*	Promoter (2-3kb)	1	8556476	8624380	67905	2	ENSG00000142599	ENST00000514428	-2156	473	RERE	arginine-glutamic acid dipeptide repeats
1	9428818	9429148	331	*	Promoter (<=1kb)	1	9425094	9429075	3982	2	ENSG00000284693	ENST00000641325	0	100506022	LINC02606	long intergenic non-protein coding RNA 2606
1	9719147	9719413	267	*	Promoter (<=1kb)	1	9718850	9720545	1696	1	ENSG00000171608	ENST00000698787	297	5293	PIK3CD	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta
1	9766779	9767125	347	*	Intron (ENST00000377298/ENSG00000171603, intron 2 of 18)	1	9780822	9781240	419	1	ENSG00000271264	ENST00000603781	-13697	NA	NA	NA
1	9825269	9825995	727	*	Promoter (1-2kb)	1	9729028	9823984	94957	2	ENSG00000171603	ENST00000361311	-1285	22883	CLSTN1	calsyntenin 1
1	9910218	9910745	528	*	Promoter (<=1kb)	1	9848276	9910269	61994	2	ENSG00000178585	ENST00000377263	0	56998	CTNNBIP1	catenin beta interacting protein 1
1	10032545	10033455	911	*	Promoter (<=1kb)	1	10032832	10180367	147536	1	ENSG00000130939	ENST00000253251	0	10277	UBE4B	ubiquitination factor E4B
1	10210270	10210638	369	*	Promoter (<=1kb)	1	10210570	10308597	98028	1	ENSG00000054523	ENST00000377093	0	23095	KIF1B	kinesin family member 1B
1	10378508	10378843	336	*	3' UTR	1	10381978	10383105	1128	2	ENSG00000284735	ENST00000641619	4262	NA	NA	NA
1	10398699	10399493	795	*	Promoter (<=1kb)	1	10399044	10400008	965	1	ENSG00000142657	ENST00000487775	0	5226	PGD	phosphogluconate dehydrogenase
1	10528393	10528655	263	*	Intron (ENST00000472851/ENSG00000142655, intron 3 of 3)	1	10535888	10536289	402	1	ENSG00000142655	ENST00000492696	-7233	5195	PEX14	peroxisomal biogenesis factor 14
1	10599313	10599878	566	*	Exon (ENST00000356607/ENSG00000142655, exon 4 of 9)	1	10612222	10616452	4231	2	ENSG00000287727	ENST00000663738	16574	NA	NA	NA
1	10900710	10901397	688	*	Distal Intergenic	1	10895761	10895998	238	1	ENSG00000225158	ENST00000450782	4949	106480259	HSPE1P24	heat shock protein family E (Hsp10) member 1 pseudogene 24
1	11060011	11060460	450	*	Promoter (<=1kb)	1	11054589	11060018	5430	2	ENSG00000116649	ENST00000376957	0	6723	SRM	spermidine synthase
1	11262480	11262914	435	*	Promoter (<=1kb)	1	11106535	11262530	155996	2	ENSG00000198793	ENST00000703140	0	2475	MTOR	mechanistic target of rapamycin kinase
1	11805410	11806504	1095	*	Promoter (<=1kb)	1	11806096	11843143	37048	1	ENSG00000011021	ENST00000312413	0	1185	CLCN6	chloride voltage-gated channel 6
1	11901486	11901777	292	*	Distal Intergenic	1	11907940	11913323	5384	1	ENSG00000285646	ENST00000661075	-6163	NA	NA	NA
1	11908101	11908731	631	*	Promoter (<=1kb)	1	11908152	11908271	120	1	ENSG00000199347	ENST00000362477	0	26829	RNU5E-1	RNA, U5E small nuclear 1
1	11934506	11934990	485	*	Promoter (<=1kb)	1	11934694	11952691	17998	1	ENSG00000083444	ENST00000449038	0	5351	PLOD1	procollagen-lysine,2-oxoglutarate 5-dioxygenase 1
1	11979867	11980494	628	*	Promoter (<=1kb)	1	11980181	12013514	33334	1	ENSG00000116688	ENST00000444836	0	9927	MFN2	mitofusin 2
1	12019141	12019758	618	*	Promoter (<=1kb)	1	12019466	12029855	10390	1	ENSG00000116691	ENST00000478749	0	60672	MIIP	migration and invasion inhibitory protein
1	12143665	12144134	470	*	3' UTR	1	12125934	12144207	18274	1	ENSG00000120949	ENST00000479933	17731	943	TNFRSF8	TNF receptor superfamily member 8
1	12161882	12162142	261	*	Distal Intergenic	1	12166943	12167038	96	1	ENSG00000283789	ENST00000622420	-4801	102465836	MIR7846	microRNA 7846
1	12464652	12464944	293	*	Promoter (<=1kb)	1	12464940	12512047	47108	1	ENSG00000048707	ENST00000543766	0	55187	VPS13D	vacuolar protein sorting 13 homolog D
1	12478073	12478942	870	*	Promoter (<=1kb)	1	12478549	12506972	28424	1	ENSG00000048707	ENST00000645148	0	55187	VPS13D	vacuolar protein sorting 13 homolog D
1	12480842	12481187	346	*	Promoter (2-3kb)	1	12478549	12506972	28424	1	ENSG00000048707	ENST00000645148	2293	55187	VPS13D	vacuolar protein sorting 13 homolog D
1	12549830	12550330	501	*	Distal Intergenic	1	12569972	12570072	101	2	ENSG00000221340	ENST00000408413	19742	106479551	RNU6ATAC18P	RNA, U6atac small nuclear 18, pseudogene
1	12573743	12574143	401	*	Intron (ENST00000616661/ENSG00000162496, intron 4 of 5)	1	12569972	12570072	101	2	ENSG00000221340	ENST00000408413	-3671	106479551	RNU6ATAC18P	RNA, U6atac small nuclear 18, pseudogene
1	12595862	12596232	371	*	Promoter (<=1kb)	1	12578718	12596308	17591	2	ENSG00000162496	ENST00000430996	76	9249	DHRS3	dehydrogenase/reductase 3
1	12596343	12596769	427	*	Promoter (<=1kb)	1	12578718	12596308	17591	2	ENSG00000162496	ENST00000430996	-35	9249	DHRS3	dehydrogenase/reductase 3
1	12604411	12604683	273	*	Intron (ENST00000616661/ENSG00000162496, intron 1 of 5)	1	12578718	12596308	17591	2	ENSG00000162496	ENST00000430996	-8103	9249	DHRS3	dehydrogenase/reductase 3
1	12616046	12616378	333	*	Promoter (<=1kb)	1	12579768	12616696	36929	2	ENSG00000162496	ENST00000482265	318	9249	DHRS3	dehydrogenase/reductase 3
1	13749107	13749510	404	*	Promoter (<=1kb)	1	13749403	13788079	38677	1	ENSG00000116731	ENST00000413440	0	7799	PRDM2	PR/SET domain 2
1	13801171	13801494	324	*	Intron (ENST00000311066/ENSG00000116731, intron 8 of 9)	1	13771726	13778463	6738	1	ENSG00000116731	ENST00000487453	29445	7799	PRDM2	PR/SET domain 2
1	15090460	15090701	242	*	Intron (ENST00000636203/ENSG00000189337, intron 10 of 16)	1	15111869	15152458	40590	2	ENSG00000175147	ENST00000404665	61757	200197	TMEM51-AS1	TMEM51 antisense RNA 1
1	15139730	15140145	416	*	Intron (ENST00000310916/ENSG00000175147, intron 1 of 5)	1	15111869	15152458	40590	2	ENSG00000175147	ENST00000404665	12313	200197	TMEM51-AS1	TMEM51 antisense RNA 1
1	15152939	15153343	405	*	Promoter (<=1kb)	1	15115981	15153237	37257	2	ENSG00000175147	ENST00000650369	0	200197	TMEM51-AS1	TMEM51 antisense RNA 1
1	15153542	15154007	466	*	Promoter (<=1kb)	1	15153733	15220408	66676	1	ENSG00000171729	ENST00000400796	0	55092	TMEM51	transmembrane protein 51
1	15168590	15168880	291	*	Promoter (2-3kb)	1	15164344	15171317	6974	2	ENSG00000204464	ENST00000424792	2437	727684	TMEM51-AS2	TMEM51 antisense RNA 2
1	15200460	15201080	621	*	Intron (ENST00000428417/ENSG00000171729, intron 1 of 2)	1	15191828	15192845	1018	2	ENSG00000215720	ENST00000400795	-7615	NA	NA	NA
1	15206510	15206867	358	*	Intron (ENST00000428417/ENSG00000171729, intron 1 of 2)	1	15191828	15192845	1018	2	ENSG00000215720	ENST00000400795	-13665	NA	NA	NA
1	15218546	15218896	351	*	Intron (ENST00000428417/ENSG00000171729, intron 2 of 2)	1	15226373	15227549	1177	1	ENSG00000278480	ENST00000612442	-7477	NA	NA	NA
1	15412214	15412472	259	*	Promoter (1-2kb)	1	15410265	15429081	18817	1	ENSG00000142634	ENST00000445566	1949	79180	EFHD2	EF-hand domain family member D2
1	15417382	15417970	589	*	Intron (ENST00000375980/ENSG00000142634, intron 1 of 3)	1	15410265	15429081	18817	1	ENSG00000142634	ENST00000445566	7117	79180	EFHD2	EF-hand domain family member D2
1	15524075	15524899	825	*	Promoter (<=1kb)	1	15490832	15524445	33614	2	ENSG00000132906	ENST00000546424	0	842	CASP9	caspase 9
1	15526454	15527298	845	*	Promoter (<=1kb)	1	15526813	15566595	39783	1	ENSG00000116138	ENST00000375838	0	23341	DNAJC16	DnaJ heat shock protein family (Hsp40) member C16
1	15795137	15795657	521	*	Promoter (2-3kb)	1	15792796	15793285	490	1	ENSG00000224321	ENST00000431782	2341	NA	NA	NA
1	15799018	15799318	301	*	Distal Intergenic	1	15792796	15793285	490	1	ENSG00000224321	ENST00000431782	6222	NA	NA	NA
1	15799980	15800775	796	*	Distal Intergenic	1	15807374	15807649	276	2	ENSG00000233954	ENST00000696689	6874	440567	UQCRHL	ubiquinol-cytochrome c reductase hinge protein like
1	16056088	16056377	290	*	Promoter (<=1kb)	1	16056524	16057305	782	1	ENSG00000184908	ENST00000684650	-147	1188	CLCNKB	chloride voltage-gated channel Kb
1	16089071	16089383	313	*	Distal Intergenic	1	16057769	16073651	15883	2	ENSG00000185519	ENST00000375662	-15420	348487	FAM131C	family with sequence similarity 131 member C
1	16138631	16139166	536	*	Intron (ENST00000358432/ENSG00000142627, intron 3 of 16)	1	16133013	16133562	550	2	ENSG00000142627	ENST00000462805	-5069	1969	EPHA2	EPH receptor A2
1	16143410	16144409	1000	*	Promoter (2-3kb)	1	16134560	16146450	11891	2	ENSG00000142627	ENST00000480202	2041	1969	EPHA2	EPH receptor A2
1	16145088	16145849	762	*	Promoter (<=1kb)	1	16134560	16146450	11891	2	ENSG00000142627	ENST00000480202	601	1969	EPHA2	EPH receptor A2
1	16159039	16159474	436	*	Promoter (<=1kb)	1	16159266	16161883	2618	1	ENSG00000224621	ENST00000426353	0	NA	NA	NA
1	16164235	16164540	306	*	Distal Intergenic	1	16159266	16161883	2618	1	ENSG00000224621	ENST00000426353	4969	NA	NA	NA
1	16173196	16173913	718	*	Distal Intergenic	1	16159266	16161883	2618	1	ENSG00000224621	ENST00000426353	13930	NA	NA	NA
1	16181933	16182215	283	*	Distal Intergenic	1	16197854	16198357	504	1	ENSG00000234166	ENST00000457809	-15639	NA	NA	NA
1	16666280	16667000	721	*	Promoter (<=1kb)	1	16666785	16666948	164	2	ENSG00000207513	ENST00000384782	0	26869	RNU1-3	RNA, U1 small nuclear 3
1	16667117	16667364	248	*	Promoter (<=1kb)	1	16666785	16666948	164	2	ENSG00000207513	ENST00000384782	-169	26869	RNU1-3	RNA, U1 small nuclear 3
1	16740106	16740343	238	*	Promoter (<=1kb)	1	16740273	16941434	201162	1	ENSG00000058453	ENST00000466256	0	9696	CROCC	ciliary rootlet coiled-coil, rootletin
1	16740465	16741162	698	*	Promoter (<=1kb)	1	16740516	16740679	164	1	ENSG00000207389	ENST00000384659	0	6060	RNU1-4	RNA, U1 small nuclear 4
1	17460262	17460769	508	*	Distal Intergenic	1	17406760	17439677	32918	2	ENSG00000179051	ENST00000375436	-20585	55920	RCC2	regulator of chromosome condensation 2
1	17475802	17476123	322	*	Distal Intergenic	1	17406760	17439677	32918	2	ENSG00000179051	ENST00000375436	-36125	55920	RCC2	regulator of chromosome condensation 2
1	17520080	17520386	307	*	Distal Intergenic	1	17539698	17697869	158172	1	ENSG00000074964	ENST00000361221	-19312	55160	ARHGEF10L	Rho guanine nucleotide exchange factor 10 like
1	17554002	17554348	347	*	Intron (ENST00000361221/ENSG00000074964, intron 1 of 28)	1	17539698	17697869	158172	1	ENSG00000074964	ENST00000361221	14304	55160	ARHGEF10L	Rho guanine nucleotide exchange factor 10 like
1	17587878	17588643	766	*	Exon (ENST00000361221/ENSG00000074964, exon 4 of 29)	1	17580553	17697649	117097	1	ENSG00000074964	ENST00000375415	7325	55160	ARHGEF10L	Rho guanine nucleotide exchange factor 10 like
1	18902768	18903276	509	*	Promoter (<=1kb)	1	18883111	18902724	19614	2	ENSG00000159423	ENST00000432718	-44	8659	ALDH4A1	aldehyde dehydrogenase 4 family member A1
1	18965772	18966085	314	*	Distal Intergenic	1	18904280	18956676	52397	2	ENSG00000169991	ENST00000455833	-9096	126917	IFFO2	intermediate filament family orphan 2
1	19009803	19010255	453	*	Distal Intergenic	1	18904280	18956676	52397	2	ENSG00000169991	ENST00000455833	-53127	126917	IFFO2	intermediate filament family orphan 2
1	19011041	19011450	410	*	Distal Intergenic	1	18904280	18956676	52397	2	ENSG00000169991	ENST00000455833	-54365	126917	IFFO2	intermediate filament family orphan 2
1	19034008	19034453	446	*	Distal Intergenic	1	19072110	19075511	3402	2	ENSG00000272084	ENST00000606379	41058	NA	NA	NA
1	20588830	20589123	294	*	Promoter (<=1kb)	1	20589086	20618903	29818	1	ENSG00000158825	ENST00000461985	0	978	CDA	cytidine deaminase
1	20613869	20614230	362	*	Exon (ENST00000375071/ENSG00000158825, exon 3 of 4)	1	20633458	20651511	18054	1	ENSG00000158828	ENST00000321556	-19228	65018	PINK1	PTEN induced kinase 1
1	20661333	20661734	402	*	Promoter (<=1kb)	1	20651767	20661544	9778	2	ENSG00000244038	ENST00000415136	0	1650	DDOST	dolichyl-diphosphooligosaccharide--protein glycosyltransferase non-catalytic subunit
1	20733085	20733482	398	*	Promoter (<=1kb)	1	20732880	20733952	1073	1	ENSG00000233069	ENST00000436642	205	NA	NA	NA
1	21324365	21324958	594	*	Intron (ENST00000415912/ENSG00000117298, intron 1 of 18)	1	21272835	21345137	72303	2	ENSG00000117298	ENST00000463334	20179	1889	ECE1	endothelin converting enzyme 1
1	21626815	21627416	602	*	Intron (ENST00000471600/ENSG00000076864, intron 2 of 24)	1	21596221	21622568	26348	2	ENSG00000076864	ENST00000374761	-4247	5909	RAP1GAP	RAP1 GTPase activating protein
1	21869827	21870140	314	*	Promoter (2-3kb)	1	21865717	21872377	6661	2	ENSG00000142798	ENST00000644714	2237	3339	HSPG2	heparan sulfate proteoglycan 2
1	21931175	21931464	290	*	Intron (ENST00000374695/ENSG00000142798, intron 1 of 96)	1	21822244	21937310	115067	2	ENSG00000142798	ENST00000374695	5846	3339	HSPG2	heparan sulfate proteoglycan 2
1	21956840	21957314	475	*	Promoter (<=1kb)	1	21950679	21956871	6193	2	ENSG00000293453	ENST00000637118	0	NA	NA	NA
1	22689535	22689812	278	*	Distal Intergenic	1	22710839	22891265	180427	1	ENSG00000133216	ENST00000544305	-21027	2048	EPHB2	EPH receptor B2
1	23188930	23189267	338	*	Distal Intergenic	1	23093443	23177808	84366	2	ENSG00000169641	ENST00000706844	-11122	7798	LUZP1	leucine zipper protein 1
1	23196701	23197223	523	*	Intron (ENST00000374619/ENSG00000179546, intron 1 of 1)	1	23093443	23177808	84366	2	ENSG00000169641	ENST00000706844	-18893	7798	LUZP1	leucine zipper protein 1
1	24266411	24266971	561	*	Intron (ENST00000690803/ENSG00000158055, intron 2 of 15)	1	24318764	24355312	36549	1	ENSG00000158055	ENST00000692334	-51793	57822	GRHL3	grainyhead like transcription factor 3
1	24415481	24415819	339	*	Promoter (<=1kb)	1	24415802	24472976	57175	1	ENSG00000001461	ENST00000374399	0	57185	NIPAL3	NIPA like domain containing 3
1	24416926	24417318	393	*	Promoter (<=1kb)	1	24357005	24416934	59930	2	ENSG00000001460	ENST00000468303	0	90529	STPG1	sperm tail PG-rich repeat containing 1
1	24642873	24643297	425	*	Promoter (<=1kb)	1	24643200	24673243	30044	1	ENSG00000133226	ENST00000705662	0	10250	SRRM1	serine and arginine repetitive matrix 1
1	24683706	24684069	364	*	Distal Intergenic	1	24669583	24671469	1887	1	ENSG00000133226	ENST00000474843	14123	10250	SRRM1	serine and arginine repetitive matrix 1
1	24724556	24725103	548	*	Distal Intergenic	1	24704894	24717596	12703	1	ENSG00000284699	ENST00000641176	19662	NA	NA	NA
1	24744887	24745431	545	*	Promoter (<=1kb)	1	24745382	24839907	94526	1	ENSG00000169504	ENST00000497755	0	25932	CLIC4	chloride intracellular channel 4
1	25239653	25240232	580	*	Promoter (<=1kb)	1	25239494	25240253	760	1	ENSG00000284657	ENST00000641059	159	NA	NA	NA
1	25430647	25430902	256	*	Promoter (<=1kb)	1	25430858	25500205	69348	1	ENSG00000204178	ENST00000399766	0	55219	MACO1	macoilin 1
1	25568403	25568773	371	*	3' UTR	1	25564591	25567636	3046	1	ENSG00000157978	ENST00000470950	3812	26119	LDLRAP1	low density lipoprotein receptor adaptor protein 1
1	25819795	25820063	269	*	Promoter (<=1kb)	1	25819926	25826707	6782	1	ENSG00000117640	ENST00000533762	0	56181	MTFR1L	mitochondrial fission regulator 1 like
1	25998014	25998331	318	*	Promoter (<=1kb)	1	25959767	25998063	38297	2	ENSG00000158006	ENST00000374282	0	5051	PAFAH2	platelet activating factor acetylhydrolase 2
1	26169701	26170001	301	*	Promoter (<=1kb)	1	26169908	26170873	966	1	ENSG00000142684	ENST00000374266	0	51042	ZNF593	zinc finger protein 593
1	26177281	26177530	250	*	Promoter (<=1kb)	1	26177484	26183795	6312	1	ENSG00000142675	ENST00000481077	0	10256	CNKSR1	connector enhancer of kinase suppressor of Ras 1
1	26233857	26234510	654	*	Promoter (<=1kb)	1	26234200	26277687	43488	1	ENSG00000130695	ENST00000640292	0	64793	CEP85	centrosomal protein 85
1	26358831	26359259	429	*	Promoter (<=1kb)	1	26346459	26360052	13594	2	ENSG00000176092	ENST00000640960	793	55057	CRYBG2	crystallin beta-gamma domain containing 2
