"","CHR","START","END","SRR5800657","SRR5800658","SRR5800659","SRR5800660","SRR5800661","SRR5800662"
"59","1",10378461,10378861,38.3159301121396,28.0532275071774,22.7350550614122,0,0,0
"60","1",10398700,10399100,4.94399098221156,1.65018985336337,0,0,0,0
"61","1",10415287,10415687,32.1359413843752,36.3041767739942,17.0512912960592,26.7800083596625,17.2794465992068,29.059992849117
"62","1",10510754,10511154,0,2.47528478004506,0,17.8533389064416,29.1590661361615,27.2437432960471
"63","1",10686263,10686663,0,0,0,16.737505224789,58.318132272323,32.6924919552566
"64","1",10890754,10891154,18.5399661832934,5.77566448677181,7.57835168713741,13.3900041798312,4.3198616498017,27.2437432960471
"65","1",12478279,12478679,0,0,0,23.4325073147047,28.0791007237111,33.6006167317915
"66","1",13774252,13774652,0,0,0,12.2741704981786,15.119515774306,10.8974973184189
"67","1",15526573,15526973,0,0,0,0,0,0
"68","1",15681067,15681467,0,0,0,15.6216715431364,8.63972329960341,19.070620307233
"69","1",15780711,15781111,9.88798196442313,0,0,17.8533389064416,22.6792736614589,22.7031194133726
"70","1",15795192,15795592,37.0799323665867,30.5285122872224,11.3675275307061,0,0,0
"71","1",15800042,15800442,24.7199549110578,0,8.52564564802958,0,0,0
"72","1",15833162,15833562,7.41598647331734,0,0.947293960892176,14.5058378614838,12.9595849494051,7.26499821227924
"73","1",16056025,16056425,35.8439346210338,23.1026579470872,25.5769369440887,13.3900041798312,0,2.72437432960471
"74","1",16076865,16077265,22.247959419952,18.9771833136788,13.2621154524905,15.6216715431364,8.63972329960341,13.6218716480236
"75","1",16082343,16082743,2.47199549110578,13.201518826907,3.7891758435687,23.4325073147047,4.3198616498017,19.9787450837679
"76","1",16089043,16089443,29.6639458932694,4.12547463340844,10.4202335698139,8.92666945322082,5.39982706225213,0
"77","1",16138776,16139176,45.731916585457,22.2775630204056,7.57835168713741,10.0425031348734,31.3189969610623,20.8868698603028
"78","1",16143791,16144191,0,0,0,22.3166736330521,26.9991353112606,10.8974973184189
"79","1",16158985,16159385,30.8999436388223,34.6539869206309,15.1567033742748,37.9383451761885,22.6792736614589,29.059992849117
"80","1",16164204,16164604,37.0799323665867,26.403037653814,23.6823490223044,0,2.15993082490085,0
"81","1",16173474,16173874,13.5959752010818,16.5018985336337,7.57835168713741,0,0,6.35687343574433
"82","1",16613492,16613892,0,0,0,13.3900041798312,8.63972329960341,6.35687343574433
"83","1",17520029,17520429,18.5399661832934,16.5018985336337,8.52564564802958,0,0,9.08124776534905
"84","1",18666606,18667006,0,0,0,7.81083577156822,17.2794465992068,16.3462459776283
"85","1",18965765,18966165,13.5959752010818,13.201518826907,12.3148214915983,36.8225114945359,29.1590661361615,44.4981140502103
"86","1",19009862,19010262,13.5959752010818,8.25094926681687,0,42.4016799027989,51.8383397976204,28.1518680725821
"87","1",19010997,19011397,12.3599774555289,0,0,0,0,0
"88","1",19164613,19165013,1.23599774555289,0,0,22.3166736330521,11.8796195369547,17.2543707541632
"89","1",19337266,19337666,1.23599774555289,13.201518826907,3.7891758435687,0,4.3198616498017,9.08124776534905
"90","1",19440409,19440809,13.5959752010818,7.42585434013519,4.73646980446088,16.737505224789,15.119515774306,28.1518680725821
"91","1",19596702,19597102,18.5399661832934,12.3764239002253,3.7891758435687,0,0,0
"92","1",19715559,19715959,11.123979709976,18.1520883869971,15.1567033742748,0,0,0.908124776534905
"93","1",19903575,19903975,7.41598647331734,15.6768036069521,11.3675275307061,5.57916840826301,22.6792736614589,4.54062388267452
"94","1",19926636,19927036,4.94399098221156,13.201518826907,2.84188188267653,6.69500208991562,22.6792736614589,13.6218716480236
"95","1",19936254,19936654,9.88798196442313,6.6007594134535,6.63105772624523,1.1158336816526,1.07996541245043,3.63249910613962
"96","1",19949011,19949411,21.0119616743991,5.77566448677181,8.52564564802958,11.158336816526,0,13.6218716480236
"97","1",20238917,20239317,18.5399661832934,17.3269934603154,17.9985852569513,14.5058378614838,10.7996541245043,9.98937254188395
"98","1",20355857,20356257,0,0,3.7891758435687,16.737505224789,28.0791007237111,29.9681176256519
"99","1",20493742,20494142,9.88798196442313,5.77566448677181,3.7891758435687,5.57916840826301,0,0
"100","1",20496175,20496575,13.5959752010818,9.07604419349856,1.89458792178435,0,5.39982706225213,2.72437432960471
"101","1",20507824,20508224,12.3599774555289,6.6007594134535,0,0,18.3594120116572,15.4381212010934
"102","1",20578038,20578438,21.0119616743991,11.5513289735436,10.4202335698139,0,0,0
"103","1",20613868,20614268,21.0119616743991,5.77566448677181,7.57835168713741,31.2433430862729,23.7592390739094,67.201233463583
"104","1",20634537,20634937,1.23599774555289,0,0,21.2008399513994,20.5193428365581,24.5193689664424
"105","1",20661342,20661742,16.0679706921876,9.90113912018025,17.0512912960592,20.0850062697468,25.9191698988102,38.141240614466
"106","1",20696736,20697136,34.6079368754809,11.5513289735436,12.3148214915983,1.1158336816526,0,0
"107","1",20733088,20733488,39.5519278576925,24.7528478004506,19.8931731787357,37.9383451761885,32.3989623735128,16.3462459776283
"108","1",20896805,20897205,0,0,0.947293960892176,26.7800083596625,22.6792736614589,18.1624955306981
"109","1",21252132,21252532,4.94399098221156,5.77566448677181,6.63105772624523,21.2008399513994,37.7987894357649,20.8868698603028
"110","1",21298919,21299319,24.7199549110578,16.5018985336337,12.3148214915983,0,4.3198616498017,2.72437432960471
"111","1",21324547,21324947,40.7879256032454,42.0798412607661,0,0,35.638858610864,0
"112","1",21329310,21329710,23.4839571655049,22.2775630204056,22.7350550614122,33.4750104495781,31.3189969610623,49.0387379328849
"113","1",21334211,21334611,39.5519278576925,24.7528478004506,14.2094094133826,8.92666945322082,7.55975788715298,11.8056220949538
"114","1",21335863,21336263,11.123979709976,14.0266137535887,5.68376376535305,12.2741704981786,6.47979247470255,29.9681176256519
"115","1",21439891,21440291,29.6639458932694,9.07604419349856,11.3675275307061,5.57916840826301,0,9.08124776534905
"116","1",21594596,21594996,6.17998872776445,11.5513289735436,13.2621154524905,0,0,0
"117","1",21614671,21615071,9.88798196442313,5.77566448677181,3.7891758435687,11.158336816526,15.119515774306,11.8056220949538
"118","1",21626910,21627310,75.3958624787263,57.7566448677181,30.3134067485496,40.1700125394937,65.877890159476,47.2224883798151
"119","1",21638691,21639091,27.1919504021636,12.3764239002253,29.3661127876574,10.0425031348734,10.7996541245043,29.059992849117
"120","1",21676330,21676730,9.88798196442313,7.42585434013519,3.7891758435687,14.5058378614838,19.4393774241077,13.6218716480236
"121","1",21869798,21870198,39.5519278576925,30.5285122872224,7.57835168713741,11.158336816526,18.3594120116572,21.7949946368377
"122","1",21956885,21957285,21.0119616743991,8.25094926681687,4.73646980446088,29.0116757229677,8.63972329960341,27.2437432960471
"123","1",21966198,21966598,11.123979709976,15.6768036069521,2.84188188267653,3.34750104495781,5.39982706225213,9.98937254188395
"124","1",21997820,21998220,3.70799323665867,10.7262340468619,0.947293960892176,0,0,0
"125","1",22008874,22009274,0,6.6007594134535,1.89458792178435,0,0,0
"126","1",22019028,22019428,28.4279481477165,14.0266137535887,14.2094094133826,31.2433430862729,12.9595849494051,30.8762424021868
"127","1",22025811,22026211,9.88798196442313,2.47528478004506,0,33.4750104495781,29.1590661361615,29.059992849117
"128","1",22131805,22132205,4.94399098221156,0.825094926681687,0,15.6216715431364,10.7996541245043,16.3462459776283
"129","1",22229475,22229875,54.3839008043272,23.1026579470872,16.103997335167,7.81083577156822,17.2794465992068,12.7137468714887
"130","1",22380373,22380773,7.41598647331734,9.07604419349856,4.73646980446088,0,0,2.72437432960471
"131","1",22689490,22689890,24.7199549110578,20.6273731670422,12.3148214915983,16.737505224789,8.63972329960341,16.3462459776283
"132","1",22746035,22746435,21.0119616743991,19.8022782403605,8.52564564802958,2.23166736330521,9.71968871205383,0
"133","1",22747359,22747759,18.5399661832934,9.07604419349856,8.52564564802958,10.0425031348734,17.2794465992068,0
"134","1",22750476,22750876,13.5959752010818,26.403037653814,11.3675275307061,31.2433430862729,7.55975788715298,21.7949946368377
"135","1",22826838,22827238,21.0119616743991,15.6768036069521,3.7891758435687,4.46333472661041,6.47979247470255,1.81624955306981
"136","1",22861882,22862282,11.123979709976,9.90113912018025,10.4202335698139,0,15.119515774306,13.6218716480236
"137","1",22971664,22972064,3.70799323665867,0,0,14.5058378614838,25.9191698988102,21.7949946368377
"138","1",22976444,22976844,16.0679706921876,7.42585434013519,17.9985852569513,11.158336816526,15.119515774306,16.3462459776283
"139","1",23010668,23011068,22.247959419952,23.9277528737689,4.73646980446088,31.2433430862729,20.5193428365581,26.3356185195122
"140","1",23100184,23100584,17.3039684377405,13.201518826907,11.3675275307061,21.2008399513994,15.119515774306,30.8762424021868
"141","1",23188856,23189256,19.7759639288463,32.1787021405858,28.4188188267653,6.69500208991562,4.3198616498017,0
"142","1",23585621,23586021,16.0679706921876,10.7262340468619,13.2621154524905,2.23166736330521,4.3198616498017,15.4381212010934
"143","1",23593556,23593956,0,20.6273731670422,0,4.46333472661041,6.47979247470255,21.7949946368377
"144","1",23743277,23743677,8.65198421887024,0,0,1.1158336816526,6.47979247470255,19.070620307233
"145","1",23790057,23790457,11.123979709976,10.7262340468619,6.63105772624523,0,4.3198616498017,9.08124776534905
"146","1",23790886,23791286,14.8319729466347,9.90113912018025,18.9458792178435,0,0,0
"147","1",24009408,24009808,3.70799323665867,5.77566448677181,9.47293960892176,11.158336816526,3.23989623735128,5.44874865920943
"148","1",24070841,24071241,19.7759639288463,6.6007594134535,3.7891758435687,4.46333472661041,6.47979247470255,4.54062388267452
"149","1",24108830,24109230,2.47199549110578,9.07604419349856,8.52564564802958,10.0425031348734,6.47979247470255,8.17312298881414
"150","1",24191878,24192278,17.3039684377405,9.90113912018025,4.73646980446088,0,0,0
"151","1",24266461,24266861,8.65198421887024,0,0,0,0,9.08124776534905
"152","1",24309774,24310174,12.3599774555289,12.3764239002253,5.68376376535305,5.57916840826301,0,7.26499821227924
"153","1",24365236,24365636,18.5399661832934,3.30037970672675,0,21.2008399513994,9.71968871205383,2.72437432960471
"154","1",24415448,24415848,28.4279481477165,18.9771833136788,0,2.23166736330521,0,5.44874865920943
"155","1",24515576,24515976,9.88798196442313,6.6007594134535,9.47293960892176,17.8533389064416,22.6792736614589,25.4274937429773
"156","1",24559025,24559425,0,0,0,11.158336816526,10.7996541245043,14.5299964245585
"157","1",24683599,24683999,24.7199549110578,28.8783224338591,13.2621154524905,10.0425031348734,0,0
"158","1",24724490,24724890,9.88798196442313,4.95056956009012,0,27.8958420413151,21.5993082490085,24.5193689664424
"159","1",24847948,24848348,4.94399098221156,9.90113912018025,14.2094094133826,25.6641746780099,23.7592390739094,19.070620307233
"160","1",24955100,24955500,18.5399661832934,10.7262340468619,1.89458792178435,0,11.8796195369547,0.908124776534905
"161","1",25239766,25240166,25.9559526566107,14.8517086802704,3.7891758435687,0,17.2794465992068,0
"162","1",25329946,25330346,3.70799323665867,0,0,1.1158336816526,3.23989623735128,2.72437432960471
"163","1",25562523,25562923,25.9559526566107,18.1520883869971,22.7350550614122,2.23166736330521,15.119515774306,6.35687343574433
"164","1",25568408,25568808,22.247959419952,23.9277528737689,14.2094094133826,62.4866861725457,34.5588931984136,27.2437432960471
"165","1",25890538,25890938,19.7759639288463,19.8022782403605,18.9458792178435,0,14.0395503618555,0
"166","1",26097744,26098144,17.3039684377405,9.07604419349856,2.84188188267653,24.5483409963573,21.5993082490085,5.44874865920943
"167","1",26123245,26123645,21.0119616743991,17.3269934603154,10.4202335698139,6.69500208991562,3.23989623735128,8.17312298881414
"168","1",26181618,26182018,60.5638895320917,33.0037970672675,39.7863463574714,13.3900041798312,10.7996541245043,22.7031194133726
"169","1",26233771,26234171,23.4839571655049,18.1520883869971,4.73646980446088,7.81083577156822,7.55975788715298,20.8868698603028
"170","1",26276096,26276496,17.3039684377405,18.1520883869971,17.0512912960592,0,12.9595849494051,8.17312298881414
"171","1",26279828,26280228,3.70799323665867,5.77566448677181,0,21.2008399513994,4.3198616498017,42.6818644971405
"172","1",26284738,26285138,19.7759639288463,9.07604419349856,17.9985852569513,2.23166736330521,0,0
"173","1",26298224,26298624,9.88798196442313,9.07604419349856,5.68376376535305,0,15.119515774306,6.35687343574433
"174","1",26358795,26359195,25.9559526566107,15.6768036069521,6.63105772624523,3.34750104495781,12.9595849494051,6.35687343574433
"175","1",26387372,26387772,17.3039684377405,15.6768036069521,8.52564564802958,0,0,0
"176","1",26701903,26702303,2.47199549110578,0,1.89458792178435,13.3900041798312,8.63972329960341,13.6218716480236
"177","1",26705748,26706148,0,0,0,10.0425031348734,9.71968871205383,19.070620307233
"178","1",26733953,26734353,12.3599774555289,20.6273731670422,10.4202335698139,13.3900041798312,4.3198616498017,18.1624955306981
"179","1",26754023,26754423,14.8319729466347,18.1520883869971,5.68376376535305,5.57916840826301,9.71968871205383,15.4381212010934
"180","1",26799897,26800297,16.0679706921876,9.90113912018025,0.947293960892176,0,8.63972329960341,8.17312298881414
"181","1",26849278,26849678,60.5638895320917,36.3041767739942,24.6296429831966,18.9691725880942,12.9595849494051,16.3462459776283
"182","1",26853134,26853534,29.6639458932694,21.4524680937239,17.9985852569513,8.92666945322082,0,21.7949946368377
"183","1",26858916,26859316,12.3599774555289,18.9771833136788,3.7891758435687,8.92666945322082,6.47979247470255,11.8056220949538
"184","1",26865024,26865424,14.8319729466347,22.2775630204056,0,26.7800083596625,25.9191698988102,49.9468627094198
"185","1",26889951,26890351,11.123979709976,3.30037970672675,0,0,5.39982706225213,19.070620307233
"186","1",26907556,26907956,27.1919504021636,13.201518826907,18.9458792178435,7.81083577156822,9.71968871205383,1.81624955306981
"187","1",27008164,27008564,28.4279481477165,15.6768036069521,10.4202335698139,11.158336816526,20.5193428365581,12.7137468714887
"188","1",27010947,27011347,1.23599774555289,15.6768036069521,0,8.92666945322082,21.5993082490085,9.98937254188395
"189","1",27112061,27112461,63.0358850231974,56.9315499410364,41.6809342792557,20.0850062697468,37.7987894357649,39.0493653910009
"190","1",27161613,27162013,14.8319729466347,5.77566448677181,5.68376376535305,1.1158336816526,1.07996541245043,4.54062388267452
"191","1",27191980,27192380,22.247959419952,18.1520883869971,9.47293960892176,0,0,0
"192","1",27518361,27518761,3.70799323665867,9.07604419349856,9.47293960892176,7.81083577156822,16.1994811867564,13.6218716480236
"193","1",27528087,27528487,7.41598647331734,0,0,20.0850062697468,14.0395503618555,9.98937254188395
"194","1",27542348,27542748,43.2599210943512,54.4562651609914,41.6809342792557,21.2008399513994,0,0
"195","1",27557875,27558275,33.3719391299281,23.1026579470872,12.3148214915983,24.5483409963573,35.638858610864,19.070620307233
"196","1",27563661,27564061,4.94399098221156,11.5513289735436,0,14.5058378614838,8.63972329960341,2.72437432960471
"197","1",27650805,27651205,17.3039684377405,14.0266137535887,22.7350550614122,4.46333472661041,11.8796195369547,16.3462459776283
"198","1",27672090,27672490,16.0679706921876,13.201518826907,8.52564564802958,5.57916840826301,11.8796195369547,39.0493653910009
"199","1",27695786,27696186,8.65198421887024,7.42585434013519,2.84188188267653,1.1158336816526,4.3198616498017,1.81624955306981
"200","1",27772928,27773328,16.0679706921876,14.8517086802704,17.0512912960592,0,4.3198616498017,0
"201","1",27863171,27863571,43.2599210943512,30.5285122872224,34.1025825921183,0,3.23989623735128,11.8056220949538
"202","1",27914530,27914930,28.4279481477165,21.4524680937239,0,0,0,0
"203","1",27968675,27969075,11.123979709976,8.25094926681687,3.7891758435687,1.1158336816526,4.3198616498017,19.070620307233
"204","1",28111187,28111587,27.1919504021636,24.7528478004506,25.5769369440887,0,1.07996541245043,0
"205","1",28129158,28129558,33.3719391299281,26.403037653814,33.1552886312262,13.3900041798312,15.119515774306,16.3462459776283
"206","1",28193771,28194171,37.0799323665867,37.9543666273576,35.0498765530105,17.8533389064416,18.3594120116572,16.3462459776283
"207","1",28369485,28369885,4.94399098221156,0,0,35.7066778128833,21.5993082490085,29.059992849117
"208","1",28437901,28438301,30.8999436388223,14.0266137535887,15.1567033742748,43.5175135844515,36.7188240233145,42.6818644971405
"209","1",28501010,28501410,12.3599774555289,14.0266137535887,23.6823490223044,29.0116757229677,29.1590661361615,30.8762424021868
"210","1",28601659,28602059,32.1359413843752,23.9277528737689,14.2094094133826,27.8958420413151,18.3594120116572,20.8868698603028
"211","1",28882068,28882468,12.3599774555289,12.3764239002253,9.47293960892176,2.23166736330521,8.63972329960341,1.81624955306981
"212","1",29202789,29203189,12.3599774555289,13.201518826907,7.57835168713741,18.9691725880942,35.638858610864,22.7031194133726
"213","1",30006216,30006616,13.5959752010818,4.95056956009012,6.63105772624523,23.4325073147047,19.4393774241077,21.7949946368377
"214","1",30526053,30526453,11.123979709976,9.90113912018025,3.7891758435687,4.46333472661041,12.9595849494051,6.35687343574433
"215","1",30618392,30618792,19.7759639288463,0,0,34.5908441312307,47.5184781478187,33.6006167317915
"216","1",30649465,30649865,27.1919504021636,25.5779427271323,22.7350550614122,0,0,15.4381212010934
"217","1",30657634,30658034,24.7199549110578,25.5779427271323,5.68376376535305,15.6216715431364,15.119515774306,15.4381212010934
"218","1",30737957,30738357,12.3599774555289,12.3764239002253,10.4202335698139,6.69500208991562,5.39982706225213,6.35687343574433
"219","1",30746224,30746624,8.65198421887024,9.90113912018025,1.89458792178435,12.2741704981786,0,3.63249910613962
"220","1",30756649,30757049,14.8319729466347,7.42585434013519,0,10.0425031348734,7.55975788715298,11.8056220949538
"221","1",30797609,30798009,8.65198421887024,13.201518826907,6.63105772624523,3.34750104495781,0,4.54062388267452
"222","1",30816562,30816962,33.3719391299281,24.7528478004506,17.0512912960592,16.737505224789,12.9595849494051,1.81624955306981
"223","1",31065592,31065992,22.247959419952,23.1026579470872,9.47293960892176,0,0,9.08124776534905
"224","1",31170761,31171161,16.0679706921876,22.2775630204056,10.4202335698139,0,4.3198616498017,2.72437432960471
"225","1",31296757,31297157,11.123979709976,10.7262340468619,0,0,0,0.908124776534905
"226","1",31394671,31395071,17.3039684377405,33.8288919939492,7.57835168713741,18.9691725880942,15.119515774306,6.35687343574433
"227","1",31511771,31512171,12.3599774555289,14.0266137535887,7.57835168713741,10.0425031348734,7.55975788715298,9.98937254188395
"228","1",31548909,31549309,1.23599774555289,0,0,52.4441830376723,68.0378209843768,41.7737397206056
"229","1",31562948,31563348,66.7438782598561,52.806075307628,0,81.45585876064,50.75837438517,82.6393546646763
"230","1",31573912,31574312,11.123979709976,9.07604419349856,0,25.6641746780099,14.0395503618555,14.5299964245585
"231","1",31575630,31576030,0,0,0,82.5716924422926,50.75837438517,48.13061315635
"232","1",31581835,31582235,0,3.30037970672675,0,31.2433430862729,44.2785819104675,40.8656149440707
"233","1",31584055,31584455,16.0679706921876,6.6007594134535,9.47293960892176,33.4750104495781,23.7592390739094,41.7737397206056
"234","1",31587740,31588140,29.6639458932694,13.201518826907,5.68376376535305,33.4750104495781,29.1590661361615,16.3462459776283
"235","1",31589409,31589809,27.1919504021636,18.9771833136788,7.57835168713741,25.6641746780099,4.3198616498017,24.5193689664424
"236","1",31593968,31594368,16.0679706921876,17.3269934603154,10.4202335698139,27.8958420413151,19.4393774241077,23.6112441899075
"237","1",31651021,31651421,0,0,2.84188188267653,24.5483409963573,70.1977518092777,36.3249910613962
"238","1",31666478,31666878,25.9559526566107,20.6273731670422,23.6823490223044,64.718353535851,53.9982706225213,47.2224883798151
"239","1",31669751,31670151,0,0,0,32.3591767679255,38.8787548482153,26.3356185195122
"240","1",31689839,31690239,34.6079368754809,4.95056956009012,13.2621154524905,14.5058378614838,30.2390315486119,31.7843671787217
"241","1",31701072,31701472,0,0,0,27.8958420413151,3.23989623735128,13.6218716480236
"242","1",31712639,31713039,12.3599774555289,9.07604419349856,12.3148214915983,61.3708524908931,89.6371292333853,41.7737397206056
"243","1",31715246,31715646,0,4.95056956009012,0,8.92666945322082,21.5993082490085,34.5087415083264
"244","1",31745561,31745961,14.8319729466347,0,0.947293960892176,17.8533389064416,24.8392044863598,17.2543707541632
"245","1",31762626,31763026,0,0,0,25.6641746780099,45.3585473229179,20.8868698603028
"246","1",31764411,31764811,0,0,0,15.6216715431364,18.3594120116572,26.3356185195122
"247","1",31772427,31772827,21.0119616743991,14.8517086802704,19.8931731787357,2.23166736330521,4.3198616498017,4.54062388267452
"248","1",31798646,31799046,24.7199549110578,7.42585434013519,5.68376376535305,36.8225114945359,39.9587202606658,71.7418573462575
"249","1",31815862,31816262,2.47199549110578,0,0,2.23166736330521,11.8796195369547,0
"250","1",31843504,31843904,16.0679706921876,9.90113912018025,10.4202335698139,0,0,0
"251","1",31954645,31955045,34.6079368754809,1.65018985336337,11.3675275307061,31.2433430862729,31.3189969610623,36.3249910613962
"252","1",31955995,31956395,12.3599774555289,27.2281325804957,8.52564564802958,65.8341872175036,49.6784089727196,55.3956113686292
"253","1",31957760,31958160,16.0679706921876,3.30037970672675,3.7891758435687,32.3591767679255,29.1590661361615,35.4168662848613
"254","1",31964044,31964444,22.247959419952,24.7528478004506,14.2094094133826,37.9383451761885,47.5184781478187,31.7843671787217
"255","1",32066417,32066817,27.1919504021636,11.5513289735436,11.3675275307061,8.92666945322082,17.2794465992068,1.81624955306981
"256","1",32133462,32133862,25.9559526566107,42.9049361874477,0,22.3166736330521,19.4393774241077,0
"257","1",32236117,32236517,42.0239233487983,51.9809803809463,45.4701101228244,0,0,0
"258","1",32240334,32240734,18.5399661832934,0,0,25.6641746780099,32.3989623735128,29.059992849117
"259","1",32322001,32322401,4.94399098221156,5.77566448677181,2.84188188267653,12.2741704981786,10.7996541245043,10.8974973184189
"260","1",32332297,32332697,0,0,0,24.5483409963573,5.39982706225213,19.070620307233
"261","1",32400863,32401263,8.65198421887024,33.0037970672675,6.63105772624523,18.9691725880942,19.4393774241077,18.1624955306981
"262","1",32406795,32407195,13.5959752010818,4.95056956009012,0,15.6216715431364,0,5.44874865920943
"263","1",32413943,32414343,19.7759639288463,4.95056956009012,7.57835168713741,10.0425031348734,9.71968871205383,19.070620307233
"264","1",32612094,32612494,28.4279481477165,11.5513289735436,18.9458792178435,0,0,0
"265","1",32715849,32716249,25.9559526566107,12.3764239002253,10.4202335698139,0,10.7996541245043,3.63249910613962
